Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-73894,"DNA Repair",14,294,0.026788154897494306,0.9043914827764036,0.9043914827764036,118,308,0.028977326183084014,9606,Homo sapiens,"O96017;P06746;Q9UGN5;P50613;P78527;P49916;P00519;P18858;P61088;P24941;P45983;Q06609;O14757;P09874","O96017;P06746;Q9UGN5;P50613;P78527;P49916;P00519;P18858;P61088;P24941;P45983;Q06609;O14757;P09874","R-HSA-69891;R-HSA-5684052;R-HSA-5683792;R-HSA-5651792;R-HSA-5693533;R-HSA-5685341;R-HSA-5651805;R-HSA-5687640;R-HSA-5683801;R-HSA-5649734;R-HSA-5651782;R-HSA-6782069;R-HSA-5687360;R-HSA-5685838;R-HSA-110360;R-HSA-5651789;R-HSA-6781818;R-HSA-110364;R-HSA-5686900;R-HSA-5651828;R-HSA-5690996;R-HSA-110371;R-HSA-5690997;R-HSA-5686642;R-HSA-110375;R-HSA-5684081;R-HSA-5693566;R-HSA-110376;R-HSA-5693564;R-HSA-5687675;R-HSA-110380;R-HSA-5691000;R-HSA-5693561;R-HSA-5687673;R-HSA-6790487;R-HSA-5684071;R-HSA-5687653;R-HSA-5690213;R-HSA-5693539;R-HSA-5651809;R-HSA-5690990;R-HSA-5693551;R-HSA-5690991;R-HSA-5690988;R-HSA-5683735;R-HSA-5683986;R-HSA-5651739;R-HSA-6790454;R-HSA-5358592;R-HSA-6782004;R-HSA-5689861;R-HSA-5651723;R-HSA-5686578;R-HSA-6782211;R-HSA-6782208;R-HSA-5683774;R-HSA-5649726;R-HSA-5649724;R-HSA-5651773;R-HSA-5649725;R-HSA-5686587;R-HSA-5649723;R-HSA-6782227;R-HSA-6782224;R-HSA-5649708;R-HSA-6782234;R-HSA-5649705;R-HSA-5686483;R-HSA-5649873;R-HSA-5649883;R-HSA-5686469;R-HSA-5682629;R-HSA-111253;R-HSA-6782204;R-HSA-5683405;R-HSA-5685242;R-HSA-5689317;R-HSA-5683425;R-HSA-5685230;R-HSA-5684887;R-HSA-5693589;R-HSA-5684882;R-HSA-5693584;R-HSA-5696670;R-HSA-5693599;R-HSA-73931;R-HSA-5686685;R-HSA-6781867;R-HSA-73932;R-HSA-5696664;R-HSA-5693593;R-HSA-5693574;R-HSA-5693575;R-HSA-5683077;R-HSA-6782131;R-HSA-5684096;R-HSA-5686657;R-HSA-5687183;R-HSA-5696655;R-HSA-6782141;R-HSA-5686924;R-HSA-5693578;R-HSA-5686410;R-HSA-6782138;R-HSA-5693620;R-HSA-5686704;R-HSA-6781824;R-HSA-5649854;R-HSA-5687484;R-HSA-6781833;R-HSA-5683384;R-HSA-5683385;R-HSA-5693604;R-HSA-6781840;R-HSA-5693615;R-HSA-5682863;R-HSA-5682858;R-HSA-5686440"
R-HSA-112382,"Formation of RNA Pol II elongation complex ",2,61,0.005558086560364464,0.9046044931906434,0.9046044931906434,2,2,1.8816445573431178E-4,9606,Homo sapiens,"P50750;P50613","P50750;P50613","R-HSA-112379;R-HSA-112381"
R-HSA-75955,"RNA Polymerase II Transcription Elongation",2,61,0.005558086560364464,0.9046044931906434,0.9046044931906434,6,8,7.526578229372471E-4,9606,Homo sapiens,"P50750;P50613","P50750;P50613","R-HSA-112385;R-HSA-113412;R-HSA-112379;R-HSA-112381;R-HSA-112396;R-HSA-112383"
R-HSA-2022090,"Assembly of collagen fibrils and other multimeric structures",2,61,0.005558086560364464,0.9046044931906434,0.9046044931906434,1,26,0.002446137924546053,9606,Homo sapiens,"P07858;P08254","P07858;P08254","R-HSA-2213200"
R-HSA-75105,"Fatty acyl-CoA biosynthesis",1,37,0.0033712984054669703,0.9087624534490988,0.9087624534490988,3,24,0.0022579734688117415,9606,Homo sapiens,"P49327","P49327","R-HSA-75872;R-HSA-5655955;R-HSA-163756"
R-HSA-2129379,"Molecules associated with elastic fibres",1,38,0.0034624145785876995,0.914489117392131,0.914489117392131,2,10,9.408222786715589E-4,9606,Homo sapiens,"P05106","P05106","R-HSA-2396029;R-HSA-2395320"
R-HSA-1461957,"Beta defensins",1,38,0.0034624145785876995,0.914489117392131,0.914489117392131,1,5,4.7041113933577947E-4,9606,Homo sapiens,"P41597","P41597","R-HSA-1973968"
R-HSA-2672351,"Stimuli-sensing channels",4,107,0.009749430523917996,0.9145955942627522,0.9145955942627522,2,24,0.0022579734688117415,9606,Homo sapiens,"P04049;Q9BX84;Q96BR1;Q13546","P04049;Q9BX84;Q96BR1;Q13546","R-HSA-2682349;R-HSA-3295579"
R-HSA-114608,"Platelet degranulation ",5,128,0.011662870159453304,0.9160112291529598,0.9160112291529598,3,11,0.0010349045065387147,9606,Homo sapiens,"P05106;P15692;P68366;P02768;P19652","P05106;P15692;P68366;P02768;P19652","R-HSA-482772;R-HSA-481044;R-HSA-481007"
R-HSA-416482,"G alpha (12/13) signalling events",3,87,0.007927107061503416,0.9196039002014383,0.9196039002014383,2,12,0.0011289867344058708,9606,Homo sapiens,"O75116;Q13464;P42336","O75116;Q13464;P42336","R-HSA-419049;R-HSA-114542"
R-HSA-390471,"Association of TriC/CCT with target proteins during biosynthesis",1,39,0.003553530751708428,0.9198568135536438,0.9198568135536438,1,2,1.8816445573431178E-4,9606,Homo sapiens,"O15379","O15379","R-HSA-390470"
R-HSA-140877,"Formation of Fibrin Clot (Clotting Cascade)",1,39,0.003553530751708428,0.9198568135536438,0.9198568135536438,14,53,0.0049863580769592625,9606,Homo sapiens,"P00734","P00734","R-HSA-140870;R-HSA-140840;R-HSA-140872;R-HSA-158419;R-HSA-141040;R-HSA-141046;R-HSA-140599;R-HSA-140791;R-HSA-5602080;R-HSA-5578883;R-HSA-140664;R-HSA-140696;R-HSA-158137;R-HSA-140700"
R-HSA-163841,"Gamma carboxylation, hypusine formation and arylsulfatase activation",1,39,0.003553530751708428,0.9198568135536438,0.9198568135536438,3,39,0.00366920688681908,9606,Homo sapiens,"P00734","P00734","R-HSA-159826;R-HSA-159843;R-HSA-159728"
R-HSA-1483166,"Synthesis of PA",1,39,0.003553530751708428,0.9198568135536438,0.9198568135536438,1,17,0.0015993978737416502,9606,Homo sapiens,"Q13393","Q13393","R-HSA-1483182"
R-HSA-8956319,"Nucleobase catabolism",1,39,0.003553530751708428,0.9198568135536438,0.9198568135536438,2,56,0.00526860476056073,9606,Homo sapiens,"P47989","P47989","R-HSA-74258;R-HSA-74247"
R-HSA-1474244,"Extracellular matrix organization",14,301,0.027425968109339408,0.9202008297397946,0.9202008297397946,82,318,0.029918148461755573,9606,Homo sapiens,"P35968;P05106;P07858;Q16832;P17538;Q08345;O14936;P23946;P17252;P08311;O15146;P08253;P08254;P08246","P35968;P05106;P07858;Q16832;P17538;Q08345;O14936;P23946;P17252;P08311;O15146;P08253;P08254;P08246","R-HSA-114560;R-HSA-8940554;R-HSA-1602458;R-HSA-4086205;R-HSA-1474197;R-HSA-210304;R-HSA-1564179;R-HSA-3791295;R-HSA-4086200;R-HSA-1604368;R-HSA-1604752;R-HSA-216072;R-HSA-1564184;R-HSA-216076;R-HSA-1604360;R-HSA-1566981;R-HSA-1564164;R-HSA-2467633;R-HSA-3791149;R-HSA-1566979;R-HSA-2327738;R-HSA-2395320;R-HSA-349593;R-HSA-1604359;R-HSA-2514823;R-HSA-2482180;R-HSA-4088218;R-HSA-349603;R-HSA-1454781;R-HSA-1592371;R-HSA-1592362;R-HSA-1454757;R-HSA-2426259;R-HSA-2484882;R-HSA-2485148;R-HSA-2750187;R-HSA-2426471;R-HSA-2328037;R-HSA-2465890;R-HSA-1564112;R-HSA-1604690;R-HSA-265423;R-HSA-2750181;R-HSA-1592278;R-HSA-2534248;R-HSA-1564120;R-HSA-1454791;R-HSA-2752125;R-HSA-265425;R-HSA-1592270;R-HSA-1592398;R-HSA-265426;R-HSA-265427;R-HSA-2396029;R-HSA-2731123;R-HSA-8943959;R-HSA-2471621;R-HSA-4085087;R-HSA-1592314;R-HSA-1604731;R-HSA-1592316;R-HSA-1566962;R-HSA-4085083;R-HSA-1604350;R-HSA-4088281;R-HSA-1604722;R-HSA-2731074;R-HSA-2681667;R-HSA-1592436;R-HSA-3785684;R-HSA-1454843;R-HSA-1454822;R-HSA-1604712;R-HSA-2213200;R-HSA-1592297;R-HSA-216050;R-HSA-2514772;R-HSA-2533970;R-HSA-4088264;R-HSA-1564143;R-HSA-1564142;R-HSA-2168923"
R-HSA-421270,"Cell-cell junction organization",2,65,0.00592255125284738,0.9225628832363005,0.9225628832363005,3,21,0.0019757267852102737,9606,Homo sapiens,"P33151;P41743","P33151;P41743","R-HSA-419981;R-HSA-419002;R-HSA-419001"
R-HSA-1500620,"Meiosis",3,88,0.008018223234624146,0.9232145694104,0.9232145694104,4,14,0.0013171511901401826,9606,Homo sapiens,"P11802;P24941;Q06609","P11802;P24941;Q06609","R-HSA-912429;R-HSA-912458;R-HSA-912503;R-HSA-912496"
R-HSA-5685942,"HDR through Homologous Recombination (HRR)",2,66,0.006013667425968109,0.9265272738506706,0.9265272738506706,14,19,0.001787562329475962,9606,Homo sapiens,"Q06609;O14757","Q06609;O14757","R-HSA-5693620;R-HSA-5693589;R-HSA-5686483;R-HSA-5693584;R-HSA-5685341;R-HSA-5685242;R-HSA-5693593;R-HSA-5693561;R-HSA-5686469;R-HSA-5693539;R-HSA-5685230;R-HSA-5685838;R-HSA-5686410;R-HSA-5686440"
R-HSA-8936459,"RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function",2,66,0.006013667425968109,0.9265272738506706,0.9265272738506706,14,33,0.0031047135196161446,9606,Homo sapiens,"Q04759;Q13547","Q04759;Q13547","R-HSA-8936584;R-HSA-8937097;R-HSA-8938158;R-HSA-8936608;R-HSA-8936995;R-HSA-8937113;R-HSA-8936989;R-HSA-8937118;R-HSA-8937022;R-HSA-8935730;R-HSA-8935731;R-HSA-8935732;R-HSA-8936628;R-HSA-8936599"
R-HSA-2980736,"Peptide hormone metabolism",3,89,0.008109339407744874,0.9266763180099908,0.9266763180099908,3,53,0.0049863580769592625,9606,Homo sapiens,"P23946;P08311;P22303","P23946;P08311;P22303","R-HSA-2022383;R-HSA-2022411;R-HSA-422058"
R-HSA-199977,"ER to Golgi Anterograde Transport",6,154,0.014031890660592254,0.9322937046972273,0.9322937046972273,17,39,0.00366920688681908,9606,Homo sapiens,"Q9H4B7;P68366;Q13509;P15328;P48730;Q71U36","Q9H4B7;P68366;Q13509;P15328;P48730;Q71U36","R-HSA-6807877;R-HSA-6807875;R-HSA-5694418;R-HSA-203973;R-HSA-5694417;R-HSA-6809006;R-HSA-5694527;R-HSA-204008;R-HSA-6809003;R-HSA-5694522;R-HSA-5694439;R-HSA-6809011;R-HSA-6809010;R-HSA-5694446;R-HSA-5694410;R-HSA-5694441;R-HSA-5694409"
R-HSA-204005,"COPII (Coat Protein 2) Mediated Vesicle Transport",2,68,0.0061958997722095675,0.9338883830574799,0.9338883830574799,10,16,0.0015053156458744942,9606,Homo sapiens,"P48730;P15328","P48730;P15328","R-HSA-5694439;R-HSA-5694418;R-HSA-203973;R-HSA-5694417;R-HSA-5694446;R-HSA-5694527;R-HSA-204008;R-HSA-5694522;R-HSA-5694441;R-HSA-5694409"
R-HSA-212300,"PRC2 methylates histones and DNA",1,42,0.0038268792710706152,0.93402387473455,0.93402387473455,2,4,3.7632891146862355E-4,9606,Homo sapiens,"P26358","P26358","R-HSA-212222;R-HSA-212269"
R-HSA-379724,"tRNA Aminoacylation",1,42,0.0038268792710706152,0.93402387473455,0.93402387473455,10,42,0.003951453570420547,9606,Homo sapiens,"Q15046","Q15046","R-HSA-379861;R-HSA-379893;R-HSA-379974;R-HSA-379982;R-HSA-380233;R-HSA-379993;R-HSA-379865;R-HSA-380008;R-HSA-379867;R-HSA-379994"
R-HSA-446728,"Cell junction organization",3,92,0.008382687927107061,0.9362201507521309,0.9362201507521309,4,37,0.003481042431084768,9606,Homo sapiens,"Q15569;P33151;P41743","Q15569;P33151;P41743","R-HSA-446372;R-HSA-419981;R-HSA-419002;R-HSA-419001"
R-HSA-8953854,"Metabolism of RNA",33,648,0.059043280182232344,0.9363424807879687,0.9363424807879687,26,180,0.01693480101608806,9606,Homo sapiens,"P28066;Q15759;P28065;P50613;P28062;P20618;P17252;P39023;P25789;P25788;P40306;P49137;Q13200;P25787;P25786;Q16539;P49674;Q9BVS4;P31749;P28074;Q99460;P28072;Q9BRS2;P28070;Q99436;O14818;Q05655;P48730;P49721;O14730;P49720;P60900;O43172","P28066;Q15759;P28065;P50613;P28062;P20618;P17252;P39023;P25789;P25788;P40306;P49137;Q13200;P25787;P25786;Q16539;P49674;Q9BVS4;P31749;P28074;Q99460;P28072;Q9BRS2;P28070;Q99436;O14818;Q05655;P48730;P49721;O14730;P49720;P60900;O43172","R-HSA-72130;R-HSA-450499;R-HSA-927813;R-HSA-77069;R-HSA-77068;R-HSA-6791223;R-HSA-77073;R-HSA-927836;R-HSA-77077;R-HSA-6791218;R-HSA-451152;R-HSA-927832;R-HSA-77078;R-HSA-77081;R-HSA-450463;R-HSA-77083;R-HSA-77085;R-HSA-927889;R-HSA-450533;R-HSA-77090;R-HSA-927789;R-HSA-450466;R-HSA-450474;R-HSA-450550;R-HSA-450490;R-HSA-72127"
R-HSA-8856688,"Golgi-to-ER retrograde transport",5,136,0.012391799544419135,0.9384907981911034,0.9384907981911034,4,18,0.001693480101608806,9606,Homo sapiens,"Q9H4B7;P68366;Q13509;Q71U36;P52732","Q9H4B7;P68366;Q13509;Q71U36;P52732","R-HSA-8849350;R-HSA-6811426;R-HSA-6811423;R-HSA-8849353"
R-HSA-163125,"Post-translational modification: synthesis of GPI-anchored proteins",3,93,0.008473804100227791,0.9391376854326174,0.9391376854326174,1,14,0.0013171511901401826,9606,Homo sapiens,"P31358;P14207;O75015","P31358;P14207;O75015","R-HSA-8940388"
R-HSA-6807505,"RNA polymerase II transcribes snRNA genes",2,70,0.006378132118451025,0.9405475376944658,0.9405475376944658,9,11,0.0010349045065387147,9606,Homo sapiens,"P50750;P50613","P50750;P50613","R-HSA-6814549;R-HSA-6814885;R-HSA-6814559;R-HSA-6810238;R-HSA-6810235;R-HSA-6814555;R-HSA-6810234;R-HSA-6814554;R-HSA-6810233"
R-HSA-909733,"Interferon alpha/beta signaling",5,137,0.012482915717539863,0.9408836961591033,0.9408836961591033,15,20,0.0018816445573431179,9606,Homo sapiens,"P29597;P48551;P28062;P23458;P17181","P29597;P48551-2;P28062;P23458;P17181","R-HSA-912685;R-HSA-912680;R-HSA-909732;R-HSA-909729;R-HSA-997314;R-HSA-909730;R-HSA-997311;R-HSA-909724;R-HSA-997309;R-HSA-909726;R-HSA-909720;R-HSA-909722;R-HSA-1015702;R-HSA-909719;R-HSA-909718"
R-HSA-141424,"Amplification of signal from the kinetochores",3,94,0.00856492027334852,0.9419313881096361,0.9419313881096361,4,4,3.7632891146862355E-4,9606,Homo sapiens,"P53350;Q96GD4;Q7L7X3","P53350;Q96GD4;Q7L7X3","R-HSA-141409;R-HSA-141431;R-HSA-141422;R-HSA-141439"
R-HSA-141444,"Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal",3,94,0.00856492027334852,0.9419313881096361,0.9419313881096361,4,4,3.7632891146862355E-4,9606,Homo sapiens,"P53350;Q96GD4;Q7L7X3","P53350;Q96GD4;Q7L7X3","R-HSA-141409;R-HSA-141431;R-HSA-141422;R-HSA-141439"
R-HSA-168276," NS1 Mediated Effects on Host Pathways",1,44,0.004009111617312073,0.9420499172661814,0.9420499172661814,1,6,5.644933672029354E-4,9606,Homo sapiens,"P19525","P19525","R-HSA-168896"
R-HSA-5633008,"TP53 Regulates Transcription of Cell Death Genes",1,44,0.004009111617312073,0.9420499172661814,0.9420499172661814,1,67,0.006303509267099445,9606,Homo sapiens,"O14727","O14727","R-HSA-6791348"
R-HSA-8978868,"Fatty acid metabolism",7,179,0.016309794988610477,0.9432029224496552,0.9432029224496552,13,192,0.018063787750493932,9606,Homo sapiens,"P33527;P34913;P49327;P19793;P35354;P49137;P54646","P33527;P34913;P49327;P19793;P35354;P49137;P54646","R-HSA-75872;R-HSA-200423;R-HSA-5655955;R-HSA-2161961;R-HSA-163756;R-HSA-2309773;R-HSA-2309779;R-HSA-266070;R-HSA-200406;R-HSA-2309787;R-HSA-2314686;R-HSA-429016;R-HSA-2161951"
R-HSA-1566948,"Elastic fibre formation",1,45,0.004100227790432802,0.9456894973570618,0.9456894973570618,3,17,0.0015993978737416502,9606,Homo sapiens,"P05106","P05106","R-HSA-2328037;R-HSA-2396029;R-HSA-2395320"
R-HSA-8854214,"TBC/RABGAPs",1,45,0.004100227790432802,0.9456894973570618,0.9456894973570618,1,14,0.0013171511901401826,9606,Homo sapiens,"O75385","O75385","R-HSA-8854759"
R-HSA-76042,"RNA Polymerase II Transcription Initiation And Promoter Clearance",1,46,0.0041913439635535305,0.9491007941184872,0.9491007941184872,9,9,8.46740050804403E-4,9606,Homo sapiens,"P50613","P50613","R-HSA-75873;R-HSA-111264;R-HSA-76576;R-HSA-75861;R-HSA-75864;R-HSA-75866;R-HSA-75850;R-HSA-75949;R-HSA-75869"
R-HSA-167162,"RNA Polymerase II HIV Promoter Escape",1,46,0.0041913439635535305,0.9491007941184872,0.9491007941184872,7,7,6.585755950700913E-4,9606,Homo sapiens,"P50613","P50613","R-HSA-167474;R-HSA-167136;R-HSA-167121;R-HSA-167115;R-HSA-167113;R-HSA-167468;R-HSA-167117"
R-HSA-73776,"RNA Polymerase II Promoter Escape",1,46,0.0041913439635535305,0.9491007941184872,0.9491007941184872,5,5,4.7041113933577947E-4,9606,Homo sapiens,"P50613","P50613","R-HSA-75873;R-HSA-111264;R-HSA-76576;R-HSA-75850;R-HSA-75869"
R-HSA-167161,"HIV Transcription Initiation",1,46,0.0041913439635535305,0.9491007941184872,0.9491007941184872,4,4,3.7632891146862355E-4,9606,Homo sapiens,"P50613","P50613","R-HSA-167477;R-HSA-167130;R-HSA-167118;R-HSA-167134"
R-HSA-75953,"RNA Polymerase II Transcription Initiation",1,46,0.0041913439635535305,0.9491007941184872,0.9491007941184872,3,3,2.822466836014677E-4,9606,Homo sapiens,"P50613","P50613","R-HSA-75861;R-HSA-75864;R-HSA-75866"
R-HSA-73779,"RNA Polymerase II Transcription Pre-Initiation And Promoter Opening",1,46,0.0041913439635535305,0.9491007941184872,0.9491007941184872,1,5,4.7041113933577947E-4,9606,Homo sapiens,"P50613","P50613","R-HSA-109639"
R-HSA-1660662,"Glycosphingolipid metabolism",1,46,0.0041913439635535305,0.9491007941184872,0.9491007941184872,1,31,0.0029165490638818326,9606,Homo sapiens,"P10619","P10619","R-HSA-1605724"
R-HSA-6788656,"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism",1,46,0.0041913439635535305,0.9491007941184872,0.9491007941184872,1,48,0.004515946937623483,9606,Homo sapiens,"P14902","P14902","R-HSA-198563"
R-HSA-167172,"Transcription of the HIV genome",2,73,0.0066514806378132115,0.9493538700376825,0.9493538700376825,39,45,0.004233700254022015,9606,Homo sapiens,"P50750;P50613","P50750;P50613","R-HSA-167234;R-HSA-167111;R-HSA-167115;R-HSA-167113;R-HSA-167118;R-HSA-167181;R-HSA-167117;R-HSA-170706;R-HSA-170704;R-HSA-167121;R-HSA-167191;R-HSA-167130;R-HSA-167192;R-HSA-167128;R-HSA-167134;R-HSA-167196;R-HSA-167197;R-HSA-167133;R-HSA-167459;R-HSA-167072;R-HSA-167136;R-HSA-167076;R-HSA-167077;R-HSA-167150;R-HSA-167148;R-HSA-167084;R-HSA-167468;R-HSA-167090;R-HSA-167282;R-HSA-167474;R-HSA-167153;R-HSA-167284;R-HSA-167477;R-HSA-167098;R-HSA-167288;R-HSA-167481;R-HSA-167097;R-HSA-167292;R-HSA-167484"
R-HSA-3214841,"PKMTs methylate histone lysines",1,47,0.00428246013667426,0.9522981070865806,0.9522981070865806,1,22,0.0020698090130774295,9606,Homo sapiens,"P19838","P19838","R-HSA-8865237"
R-HSA-204998,"Cell death signalling via NRAGE, NRIF and NADE",2,75,0.00683371298405467,0.954518146320924,0.954518146320924,5,17,0.0015993978737416502,9606,Homo sapiens,"O43521;P45983","O43521;P45983","R-HSA-193666;R-HSA-205075;R-HSA-205136;R-HSA-204949;R-HSA-205132"
R-HSA-3000178,"ECM proteoglycans",2,75,0.00683371298405467,0.954518146320924,0.954518146320924,4,22,0.0020698090130774295,9606,Homo sapiens,"P05106;O15146","P05106;O15146","R-HSA-2426471;R-HSA-2467633;R-HSA-4086200;R-HSA-2681667"
R-HSA-168253,"Host Interactions with Influenza Factors",1,48,0.004373576309794989,0.9552948412700323,0.9552948412700323,1,8,7.526578229372471E-4,9606,Homo sapiens,"P19525","P19525","R-HSA-168896"
R-HSA-425407,"SLC-mediated transmembrane transport",10,246,0.022414578587699317,0.9560669952673666,0.9560669952673666,14,183,0.017217047699689528,9606,Homo sapiens,"Q96FL8;Q86VL8;O15244;P02768;O75751;Q9Y6L6;O15245;O94956;Q9NPD5;P46059","Q96FL8;Q86VL8;O15244;P02768;O75751;Q9Y6L6;O15245;O94956;Q9NPD5;P46059","R-HSA-194083;R-HSA-549129;R-HSA-549322;R-HSA-879562;R-HSA-194130;R-HSA-549304;R-HSA-374896;R-HSA-561054;R-HSA-549279;R-HSA-561072;R-HSA-427998;R-HSA-879575;R-HSA-434650;R-HSA-194079"
R-HSA-8852135,"Protein ubiquitination",2,76,0.006924829157175399,0.9569076594005347,0.9569076594005347,10,31,0.0029165490638818326,9606,Homo sapiens,"P61088;P78527","P61088;P78527","R-HSA-8939323;R-HSA-8943003;R-HSA-8938829;R-HSA-8938815;R-HSA-8943007;R-HSA-8943040;R-HSA-8943041;R-HSA-8938770;R-HSA-8938773;R-HSA-8939335"
R-HSA-70171,"Glycolysis",2,76,0.006924829157175399,0.9569076594005347,0.9569076594005347,1,24,0.0022579734688117415,9606,Homo sapiens,"P17612;P22694","P17612;P22694","R-HSA-163773"
R-HSA-71406,"Pyruvate metabolism and Citric Acid (TCA) cycle",1,49,0.004464692482915718,0.9581035630342065,0.9581035630342065,1,29,0.002728384608147521,9606,Homo sapiens,"P19793","P19793","R-HSA-203946"
R-HSA-418555,"G alpha (s) signalling events",5,146,0.013302961275626423,0.9589236722684451,0.9589236722684451,3,12,0.0011289867344058708,9606,Homo sapiens,"P34969;P22888;Q02643;P29275;P50406","P34969;P22888;Q02643;P29275;P50406","R-HSA-379044;R-HSA-744887;R-HSA-744886"
R-HSA-5620920,"Cargo trafficking to the periciliary membrane",1,51,0.004646924829157175,0.9632033526652496,0.9632033526652496,2,27,0.002540220152413209,9606,Homo sapiens,"Q99835","Q99835","R-HSA-5624127;R-HSA-5624126"
R-HSA-3108214,"SUMOylation of DNA damage response and repair proteins",2,79,0.0071981776765375855,0.9633761908850327,0.9633761908850327,3,24,0.0022579734688117415,9606,Homo sapiens,"Q8WUI4;P09874","Q8WUI4;P09874","R-HSA-4551604;R-HSA-3000383;R-HSA-4551768"
R-HSA-6791226,"Major pathway of rRNA processing in the nucleolus and cytosol",6,172,0.015671981776765376,0.9659109064672532,0.9659109064672532,2,7,6.585755950700913E-4,9606,Homo sapiens,"P49674;Q9BVS4;P39023;P48730;O14730;Q9BRS2","P49674;Q9BVS4;P39023;P48730;O14730;Q9BRS2","R-HSA-6791223;R-HSA-6791218"
R-HSA-1483206,"Glycerophospholipid biosynthesis",4,129,0.011753986332574032,0.9669573737651815,0.9669573737651815,4,125,0.011760278483394487,9606,Homo sapiens,"P68400;Q13393;P19784;P22303","P68400;Q13393;P19784;P22303","R-HSA-1483142;R-HSA-372519;R-HSA-1483182;R-HSA-8873929"
R-HSA-6781823,"Formation of TC-NER Pre-Incision Complex",1,53,0.004829157175398633,0.9676831450239255,0.9676831450239255,7,7,6.585755950700913E-4,9606,Homo sapiens,"P50613","P50613","R-HSA-6782069;R-HSA-6782004;R-HSA-6781840;R-HSA-6781824;R-HSA-6781867;R-HSA-6781818;R-HSA-6781833"
R-HSA-8957275,"Post-translational protein phosphorylation",3,107,0.009749430523917996,0.9689114454490073,0.9689114454490073,1,1,9.408222786715589E-5,9606,Homo sapiens,"P09603;P02768;P05231","P09603;P02768;P05231","R-HSA-8952289"
R-HSA-674695,"RNA Polymerase II Pre-transcription Events",2,83,0.007562642369020501,0.9705646879370199,0.9705646879370199,11,17,0.0015993978737416502,9606,Homo sapiens,"P50750;P50613","P50750;P50613","R-HSA-75856;R-HSA-113411;R-HSA-75891;R-HSA-113429;R-HSA-113413;R-HSA-113414;R-HSA-75862;R-HSA-112392;R-HSA-112395;R-HSA-73946;R-HSA-112430"
R-HSA-977443,"GABA receptor activation",1,55,0.005011389521640091,0.9716182217012587,0.9716182217012587,1,9,8.46740050804403E-4,9606,Homo sapiens,"P24046","P24046","R-HSA-975449"
R-HSA-381038,"XBP1(S) activates chaperone genes",1,55,0.005011389521640091,0.9716182217012587,0.9716182217012587,1,48,0.004515946937623483,9606,Homo sapiens,"P49840","P49840","R-HSA-1791054"
R-HSA-69618,"Mitotic Spindle Checkpoint",3,110,0.010022779043280182,0.9731760597928361,0.9731760597928361,4,7,6.585755950700913E-4,9606,Homo sapiens,"P53350;Q96GD4;Q7L7X3","P53350;Q96GD4;Q7L7X3","R-HSA-141409;R-HSA-141431;R-HSA-141422;R-HSA-141439"
R-HSA-432722,"Golgi Associated Vesicle Biogenesis",1,56,0.00510250569476082,0.973402489608463,0.973402489608463,4,7,6.585755950700913E-4,9606,Homo sapiens,"O14976","O14976","R-HSA-421831;R-HSA-421836;R-HSA-421835;R-HSA-421833"
R-HSA-216083,"Integrin cell surface interactions",2,86,0.007835990888382688,0.9750427464901841,0.9750427464901841,18,55,0.005174522532693574,9606,Homo sapiens,"P05106;P35968","P05106;P35968","R-HSA-114560;R-HSA-4085087;R-HSA-210304;R-HSA-4088218;R-HSA-4085083;R-HSA-349603;R-HSA-4088281;R-HSA-216072;R-HSA-265423;R-HSA-216076;R-HSA-216050;R-HSA-2752125;R-HSA-265425;R-HSA-265426;R-HSA-4088264;R-HSA-2426259;R-HSA-265427;R-HSA-349593"
